orderID,year,offence_type,offence_group,gender,source,target,value,,,,,,Gender
1,2013,Juveniles,04 sexual exploitation,2 Female,All offenders,First time offenders,16478,,04 sexual exploitation,,1,2013,2 Female
1,2013,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,1845,,04 sexual exploitation,,1,2013,2 Female
1,2013,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,371,,04 sexual exploitation,,1,2013,2 Female
1,2013,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,4532,,04 sexual exploitation,,1,2013,2 Female
1,2013,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,618,,04 unknown exploitation,,1,2013,2 Female
1,2013,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,2087,,04 unknown exploitation,,1,2013,2 Female
1,2013,Adults,04 unknown exploitation,2 Female,All offenders,First time offenders,371,,04 unknown exploitation,,1,2013,2 Female
1,2013,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,745,,01 domestic servitude,,1,2013,2 Female
1,2013,Adults,01 domestic servitude,2 Female,All offenders,First time offenders,1810,,01 domestic servitude,,1,2013,2 Female
1,2013,Adults,01 domestic servitude,2 Female,All offenders,First time offenders,6641,,01 domestic servitude,,1,2013,2 Female
1,2013,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,669,,01 domestic servitude,,1,2013,2 Female
1,2013,Adults,01 domestic servitude,2 Female,All offenders,First time offenders,1144,,01 domestic servitude,,1,2013,2 Female
1,2013,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,5419,,01 domestic servitude,,1,2013,2 Female
1,2013,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,235,,01 domestic servitude,,1,2013,2 Female
1,2013,Adults,01 domestic servitude,2 Female,All offenders,First time offenders,10743,,01 domestic servitude,,1,2013,2 Female
1,2013,Juveniles,02 labour exploitation,2 Female,All offenders,First time offenders,351,,02 labour exploitation,,1,2013,2 Female
1,2013,Juveniles,02 labour exploitation,2 Female,All offenders,First time offenders,2692,,02 labour exploitation,,1,2013,2 Female
1,2013,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,2562,,02 labour exploitation,,1,2013,2 Female
1,2013,Juveniles,02 labour exploitation,2 Female,All offenders,First time offenders,1065,,02 labour exploitation,,1,2013,2 Female
1,2013,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,394,,02 labour exploitation,,1,2013,2 Female
1,2013,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,13663,,02 labour exploitation,,1,2013,2 Female
1,2013,Juveniles,02 labour exploitation,2 Female,All offenders,First time offenders,1595,,02 labour exploitation,,1,2013,2 Female
1,2013,Juveniles,02 labour exploitation,2 Female,All offenders,First time offenders,374,,02 labour exploitation,,1,2013,2 Female
1,2013,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,2011,,04 sexual exploitation,,1,2013,2 Female
1,2013,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,3072,,04 sexual exploitation,,1,2013,2 Female
1,2013,Juveniles,04 sexual exploitation,2 Female,All offenders,First time offenders,2294,,04 sexual exploitation,,1,2013,2 Female
1,2013,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,9647,,04 sexual exploitation,,1,2013,2 Female
1,2013,Juveniles,04 sexual exploitation,2 Female,All offenders,First time offenders,2113,,04 sexual exploitation,,1,2013,2 Female
1,2013,Juveniles,04 sexual exploitation,2 Female,All offenders,First time offenders,1180,,04 sexual exploitation,,1,2013,2 Female
1,2013,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,11912,,04 sexual exploitation,,1,2013,2 Female
1,2013,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,4306,,04 sexual exploitation,,1,2013,2 Female
1,2013,Juveniles,04 sexual exploitation,2 Female,All offenders,First time offenders,37,,04 sexual exploitation,,1,2013,2 Female
1,2013,Adults,04 unknown exploitation,2 Female,All offenders,First time offenders,1957,,04 unknown exploitation,,1,2013,2 Female
1,2013,Adults,04 unknown exploitation,2 Female,All offenders,First time offenders,293,,04 unknown exploitation,,1,2013,2 Female
1,2013,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,1767,,04 unknown exploitation,,1,2013,2 Female
1,2013,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,98,,04 unknown exploitation,,1,2013,2 Female
1,2013,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,15,,04 unknown exploitation,,1,2013,2 Female
1,2013,Adults,04 unknown exploitation,2 Female,All offenders,First time offenders,7762,,04 unknown exploitation,,1,2013,2 Female
1,2013,Adults,01 domestic servitude,1 Male,All offenders,First time offenders,1933,,01 domestic servitude,,1,2013,1 Male
1,2013,Juveniles,01 domestic servitude,1 Male,All offenders,First time offenders,14,,01 domestic servitude,,1,2013,1 Male
1,2013,Adults,01 domestic servitude,1 Male,All offenders,First time offenders,706,,01 domestic servitude,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,226,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,109,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,8818,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,393,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,7476,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,382,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,4475,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,04 sexual exploitation,1 Male,All offenders,First time offenders,5557,,04 sexual exploitation,,1,2013,1 Male
1,2013,Adults,04 sexual exploitation,1 Male,All offenders,First time offenders,1534,,04 sexual exploitation,,1,2013,1 Male
1,2013,Adults,04 sexual exploitation,1 Male,All offenders,First time offenders,39,,04 sexual exploitation,,1,2013,1 Male
1,2013,Adults,04 sexual exploitation,1 Male,All offenders,First time offenders,13251,,04 sexual exploitation,,1,2013,1 Male
1,2013,Juveniles,04 sexual exploitation,1 Male,All offenders,First time offenders,101,,04 sexual exploitation,,1,2013,1 Male
1,2013,Juveniles,04 sexual exploitation,1 Male,All offenders,First time offenders,541,,04 sexual exploitation,,1,2013,1 Male
1,2013,Adults,04 unknown exploitation,1 Male,All offenders,First time offenders,76,,04 unknown exploitation,,1,2013,1 Male
1,2013,Adults,04 unknown exploitation,1 Male,All offenders,First time offenders,1351,,04 unknown exploitation,,1,2013,1 Male
1,2013,Adults,04 unknown exploitation,1 Male,All offenders,First time offenders,15437,,04 unknown exploitation,,1,2013,1 Male
1,2013,Juveniles,01 domestic servitude,1 Male,All offenders,First time offenders,237,,01 domestic servitude,,1,2013,1 Male
1,2013,Adults,01 domestic servitude,1 Male,All offenders,First time offenders,2431,,01 domestic servitude,,1,2013,1 Male
1,2013,Juveniles,01 domestic servitude,1 Male,All offenders,First time offenders,54,,01 domestic servitude,,1,2013,1 Male
1,2013,Juveniles,01 domestic servitude,1 Male,All offenders,First time offenders,54,,01 domestic servitude,,1,2013,1 Male
1,2013,Juveniles,01 domestic servitude,1 Male,All offenders,First time offenders,229,,01 domestic servitude,,1,2013,1 Male
1,2013,Adults,01 domestic servitude,1 Male,All offenders,First time offenders,477,,01 domestic servitude,,1,2013,1 Male
1,2013,Juveniles,01 domestic servitude,1 Male,All offenders,First time offenders,168,,01 domestic servitude,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,13191,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,1599,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,387,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,889,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,855,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,17227,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,289,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,2868,,02 labour exploitation,,1,2013,1 Male
1,2013,Adults,02 labour exploitation,1 Male,All offenders,First time offenders,329,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,56,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,430,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,02 labour exploitation,1 Male,All offenders,First time offenders,160,,02 labour exploitation,,1,2013,1 Male
1,2013,Juveniles,04 sexual exploitation,1 Male,All offenders,First time offenders,297,,04 sexual exploitation,,1,2013,1 Male
1,2013,Adults,04 sexual exploitation,1 Male,All offenders,First time offenders,67,,04 sexual exploitation,,1,2013,1 Male
1,2013,Adults,04 sexual exploitation,1 Male,All offenders,First time offenders,2629,,04 sexual exploitation,,1,2013,1 Male
1,2013,Juveniles,04 sexual exploitation,1 Male,All offenders,First time offenders,12198,,04 sexual exploitation,,1,2013,1 Male
1,2013,Adults,04 sexual exploitation,1 Male,All offenders,First time offenders,1360,,04 sexual exploitation,,1,2013,1 Male
1,2013,Adults,04 unknown exploitation,1 Male,All offenders,First time offenders,61,,04 unknown exploitation,,1,2013,1 Male
1,2013,Juveniles,04 unknown exploitation,1 Male,All offenders,First time offenders,652,,04 unknown exploitation,,1,2013,1 Male
1,2013,Adults,04 unknown exploitation,1 Male,All offenders,First time offenders,6151,,04 unknown exploitation,,1,2013,1 Male
1,2013,Juveniles,04 unknown exploitation,1 Male,All offenders,First time offenders,556,,04 unknown exploitation,,1,2013,1 Male
1,2013,Juveniles,04 unknown exploitation,1 Male,All offenders,First time offenders,2298,,04 unknown exploitation,,1,2013,1 Male
1,2013,Adults,04 unknown exploitation,1 Male,All offenders,First time offenders,2259,,04 unknown exploitation,,1,2013,1 Male
1,2013,Juveniles,04 unknown exploitation,1 Male,All offenders,First time offenders,78,,04 unknown exploitation,,1,2013,1 Male
1,2013,Adults,04 unknown exploitation,1 Male,All offenders,First time offenders,4116,,04 unknown exploitation,,1,2013,1 Male
1,2013,Adults,04 unknown exploitation,1 Male,All offenders,First time offenders,3306,,04 unknown exploitation,,1,2013,1 Male
1,2014,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,78,,01 domestic servitude,,1,2013,2 Female
1,2014,Adults,01 domestic servitude,2 Female,All offenders,First time offenders,10768,,01 domestic servitude,,1,2014,2 Female
1,2014,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,13196,,01 domestic servitude,,1,2014,2 Female
1,2014,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,128,,01 domestic servitude,,1,2014,2 Female
1,2014,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,54,,01 domestic servitude,,1,2014,2 Female
1,2014,Adults,01 domestic servitude,2 Female,All offenders,First time offenders,35,,01 domestic servitude,,1,2014,2 Female
1,2014,Juveniles,01 domestic servitude,2 Female,All offenders,First time offenders,86,,01 domestic servitude,,1,2014,2 Female
1,2014,Juveniles,02 labour exploitation,2 Female,All offenders,First time offenders,2324,,02 labour exploitation,,1,2014,2 Female
1,2014,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,588,,02 labour exploitation,,1,2014,2 Female
1,2014,Juveniles,02 labour exploitation,2 Female,All offenders,First time offenders,123,,02 labour exploitation,,1,2014,2 Female
1,2014,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,536,,02 labour exploitation,,1,2014,2 Female
1,2014,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,2422,,02 labour exploitation,,1,2014,2 Female
1,2014,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,2390,,02 labour exploitation,,1,2014,2 Female
1,2014,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,2070,,02 labour exploitation,,1,2014,2 Female
1,2014,Adults,02 labour exploitation,2 Female,All offenders,First time offenders,2173,,02 labour exploitation,,1,2014,2 Female
1,2014,Juveniles,04 sexual exploitation,2 Female,All offenders,First time offenders,70,,04 sexual exploitation,,1,2014,2 Female
1,2014,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,6014,,04 sexual exploitation,,1,2014,2 Female
1,2014,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,405,,04 sexual exploitation,,1,2014,2 Female
1,2014,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,2548,,04 sexual exploitation,,1,2014,2 Female
1,2014,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,25,,04 sexual exploitation,,1,2014,2 Female
1,2014,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,38,,04 sexual exploitation,,1,2014,2 Female
1,2014,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,2864,,04 sexual exploitation,,1,2014,2 Female
1,2014,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,534,,04 sexual exploitation,,1,2014,2 Female
1,2014,Adults,04 sexual exploitation,2 Female,All offenders,First time offenders,268,,04 sexual exploitation,,1,2014,2 Female
1,2014,Juveniles,04 sexual exploitation,2 Female,All offenders,First time offenders,102,,04 sexual exploitation,,1,2014,2 Female
1,2014,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,97,,04 unknown exploitation,,1,2014,2 Female
1,2014,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,45,,04 unknown exploitation,,1,2014,2 Female
1,2014,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,621,,04 unknown exploitation,,1,2014,2 Female
1,2014,Adults,04 unknown exploitation,2 Female,All offenders,First time offenders,169,,04 unknown exploitation,,1,2014,2 Female
1,2014,Adults,04 unknown exploitation,2 Female,All offenders,First time offenders,2298,,04 unknown exploitation,,1,2014,2 Female
1,2014,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,1394,,04 unknown exploitation,,1,2014,2 Female
1,2014,Juveniles,04 unknown exploitation,2 Female,All offenders,First time offenders,98,,04 unknown exploitation,,1,2014,2 Female
1,2014,Adults,01 domestic servitude,2 Female,All offenders,First time offenders,5747,,01 domestic servitude,,1,2014,2 Female
